qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	ID	Entry Name	Protein Name	Organism	Gene Name	Keywords	Comments
AUGUSTUS_g1.t1	tr|A0A453ENL0|A0A453ENL0_AEGTS	31.507	73	39	3	53	125	270	331	0.071	38.5	A0A453ENL0	A0A453ENL0_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453ENP1|A0A453ENP1_AEGTS	31.507	73	39	3	53	125	270	331	0.071	38.5	A0A453ENP1	A0A453ENP1_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453ENJ6|A0A453ENJ6_AEGTS	31.507	73	39	3	53	125	320	381	0.071	38.5	A0A453ENJ6	A0A453ENJ6_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453DMS0|A0A453DMS0_AEGTS	30.645	62	29	3	80	128	29	89	0.073	35.8	A0A453DMS0	A0A453DMS0_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g1.t1	tr|A0A453PKA0|A0A453PKA0_AEGTS	36.508	63	36	3	63	124	68	127	0.073	36.6	A0A453PKA0	A0A453PKA0_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453CLE6|A0A453CLE6_AEGTS	38.462	52	30	2	80	131	15	64	0.073	36.2	A0A453CLE6	A0A453CLE6_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453DRN4|A0A453DRN4_AEGTS	40.000	45	25	2	80	124	78	120	0.074	37.4	A0A453DRN4	A0A453DRN4_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A453PKC4|A0A453PKC4_AEGTS	39.286	56	30	3	70	124	171	223	0.075	37.7	A0A453PKC4	A0A453PKC4_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453ENH4|A0A453ENH4_AEGTS	31.507	73	39	3	53	125	270	331	0.077	38.5	A0A453ENH4	A0A453ENH4_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453NAZ9|A0A453NAZ9_AEGTS	30.588	85	46	3	53	126	90	172	0.079	37.4	A0A453NAZ9	A0A453NAZ9_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A453ENI9|A0A453ENI9_AEGTS	31.507	73	39	3	53	125	270	331	0.082	38.1	A0A453ENI9	A0A453ENI9_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453ENK8|A0A453ENK8_AEGTS	31.507	73	39	3	53	125	91	152	0.084	37.7	A0A453ENK8	A0A453ENK8_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453S6D6|A0A453S6D6_AEGTS	38.298	47	25	3	80	125	59	102	0.085	36.2	A0A453S6D6	A0A453S6D6_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A453ENK6|A0A453ENK6_AEGTS	31.507	73	39	3	53	125	91	152	0.086	37.7	A0A453ENK6	A0A453ENK6_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453RX94|A0A453RX94_AEGTS	38.095	42	25	1	84	125	15	55	0.088	35.0	A0A453RX94	A0A453RX94_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A453R744|A0A453R744_AEGTS	37.736	53	29	3	75	126	74	123	0.088	36.2	A0A453R744	A0A453R744_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453ENP7|A0A453ENP7_AEGTS	31.507	73	39	3	53	125	91	152	0.091	37.7	A0A453ENP7	A0A453ENP7_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453RBU0|A0A453RBU0_AEGTS	34.615	52	32	2	80	131	82	131	0.091	37.0	A0A453RBU0	A0A453RBU0_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']
AUGUSTUS_g1.t1	tr|A0A453GT92|A0A453GT92_AEGTS	25.532	94	67	2	408	498	2	95	0.094	37.0	A0A453GT92	A0A453GT92_AEGTS	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv21198200.3};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Reference proteome']	[]
AUGUSTUS_g1.t1	tr|A0A453PU30|A0A453PU30_AEGTS	35.417	48	28	2	79	126	333	377	0.095	38.1	A0A453PU30	A0A453PU30_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453B3R1|A0A453B3R1_AEGTS	26.404	178	118	5	259	434	328	494	0.098	38.1	A0A453B3R1	A0A453B3R1_AEGTS	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Reference proteome']	[]
AUGUSTUS_g1.t1	tr|A0A453ENQ1|A0A453ENQ1_AEGTS	31.507	73	39	3	53	125	270	331	0.099	38.1	A0A453ENQ1	A0A453ENQ1_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453DBT9|A0A453DBT9_AEGTS	30.357	56	36	2	69	124	64	116	0.100	36.2	A0A453DBT9	A0A453DBT9_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
AUGUSTUS_g1.t1	tr|A0A453CIV6|A0A453CIV6_AEGTS	37.778	45	25	2	80	124	676	717	0.10	38.1	A0A453CIV6	A0A453CIV6_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A453CKR7|A0A453CKR7_AEGTS	34.783	46	29	1	80	125	139	183	0.10	37.4	A0A453CKR7	A0A453CKR7_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A453CKQ7|A0A453CKQ7_AEGTS	34.783	46	29	1	80	125	89	133	0.11	37.0	A0A453CKQ7	A0A453CKQ7_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A453IP53|A0A453IP53_AEGTS	32.203	59	37	2	73	131	34	89	0.11	35.0	A0A453IP53	A0A453IP53_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A453REC1|A0A453REC1_AEGTS	37.255	51	26	2	75	125	287	331	0.11	38.1	A0A453REC1	A0A453REC1_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Endoplasmic reticulum', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477}.', 'SIMILARITY: Belongs to the HRD1 family. {ECO:0000256|ARBA:ARBA00010089}.']
AUGUSTUS_g1.t1	tr|A0A453PDB8|A0A453PDB8_AEGTS	30.645	62	29	3	80	128	50	110	0.11	35.8	A0A453PDB8	A0A453PDB8_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g1.t1	tr|A0A452Y348|A0A452Y348_AEGTS	38.000	50	28	2	77	126	484	530	0.11	38.1	A0A452Y348	A0A452Y348_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
AUGUSTUS_g1.t1	tr|A0A452Y3F6|A0A452Y3F6_AEGTS	38.000	50	28	2	77	126	477	523	0.11	38.1	A0A452Y3F6	A0A452Y3F6_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
AUGUSTUS_g1.t1	tr|A0A453RE08|A0A453RE08_AEGTS	37.255	51	26	2	75	125	287	331	0.12	37.7	A0A453RE08	A0A453RE08_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Endoplasmic reticulum', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477}.', 'SIMILARITY: Belongs to the HRD1 family. {ECO:0000256|ARBA:ARBA00010089}.']
AUGUSTUS_g1.t1	tr|A0A453DL36|A0A453DL36_AEGTS	33.333	48	30	1	79	126	113	158	0.12	37.4	A0A453DL36	A0A453DL36_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453NB30|A0A453NB30_AEGTS	30.588	85	46	3	53	126	79	161	0.12	36.6	A0A453NB30	A0A453NB30_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A453FTY4|A0A453FTY4_AEGTS	42.553	47	23	3	79	124	211	254	0.13	37.4	A0A453FTY4	A0A453FTY4_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453CLJ5|A0A453CLJ5_AEGTS	38.462	52	30	2	80	131	13	62	0.13	35.4	A0A453CLJ5	A0A453CLJ5_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453S6P3|A0A453S6P3_AEGTS	38.298	47	27	2	80	126	149	193	0.13	37.0	A0A453S6P3	A0A453S6P3_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A453QH05|A0A453QH05_AEGTS	31.250	48	30	2	79	126	143	187	0.13	36.6	A0A453QH05	A0A453QH05_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453PU69|A0A453PU69_AEGTS	35.417	48	28	2	79	126	176	220	0.14	37.0	A0A453PU69	A0A453PU69_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A453REC6|A0A453REC6_AEGTS	37.255	51	26	2	75	125	287	331	0.14	37.7	A0A453REC6	A0A453REC6_AEGTS	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Endoplasmic reticulum', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477}.', 'SIMILARITY: Belongs to the HRD1 family. {ECO:0000256|ARBA:ARBA00010089}.']
AUGUSTUS_g1.t1	tr|A0A453DL43|A0A453DL43_AEGTS	33.333	48	30	1	79	126	232	277	0.14	37.7	A0A453DL43	A0A453DL43_AEGTS	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Aegilops tauschii subsp. strangulata (Goatgrass).	[]	['Glycoprotein', 'Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,', 'ECO:0000256|SAM:Phobius}', 'Vacuole', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00046288}; Single-pass type I membrane protein {ECO:0000256|ARBA:ARBA00046288}. Protein storage vacuole {ECO:0000256|ARBA:ARBA00004558}. Vacuole membrane {ECO:0000256|ARBA:ARBA00037813}.']
